aep,Is_holiday1,Is_holiday2,Is_Weekend1,Is_Weekend2,sin_month,cos_month,sin_week,cos_week,sin_hour,cos_hour,sin_wintert,cos_wintert,sin_springt,cos_springt,sin_summert,cos_summert,sin_fallt,cos_fallt,sin_year_dayt ,cos_year_dayt 
0.44812601846822375,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9959189961471792,0.0902516100310407
0.4561185691006441,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9959189961471792,0.0902516100310407
0.4539458368898891,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9959189961471792,0.0902516100310407
0.4557305812058664,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.258819045102521,-0.9659258262890682,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9959189961471792,0.0902516100310407
0.450919531310623,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9959189961471792,0.0902516100310407
0.4464964693101575,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9959189961471792,0.0902516100310407
0.44859160394195696,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9959189961471792,0.0902516100310407
0.43377046636144956,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9959189961471792,0.0902516100310407
0.421975634360208,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9959189961471792,0.0902516100310407
0.4215100488864748,1.0,0.0,1.0,0.0,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,-0.9959189961471792,0.0902516100310407
